Boleracea_gene,NCBI_gene
Bo1g124940,106316570
Bo9g124760,106316571
Bo9g008990,106316572
Bo9g020430,106316573
Bo9g014960,106316574
Bo9g011190,106316575
Bo9g009470,106316577
Bo9g152270,106316578
Bo9g059050,106316581
Bo9g176150,106316582
Bo9g043840,106316583
Bo9g165480,106316584
Bo9g172240,106316585
Bo9g055910,106316587
Bo9g010640,106316588
Bo9g163150,106316589
Bo1g006640,106316591
Bo9g172340,106316592
Bo9g172350,106316593
Bo9g157540,106316594
Bo9g058330,106316595
Bo9g103560,106316596
Bo9g133520,106316598
Bo9g176750,106316599
Bo1g124960,106316600
Bo9g065480,106316601
Bo9g084570,106316603
Bo9g175410,106316604
Bo9g139320,106316605
Bo9g008480,106316606
Bo9g013930,106316608
Bo1g017410,106316611
Bo9g181810,106316612
Bo9g183510,106316616
Bo9g078130,106316617
Bo9g163160,106316618
Bo9g011000,106316619
Bo1g017400,106316620
Bo9g171640,106316621
Bo9g045370,106316622
Bo9g073030,106316624
Bo9g109730,106316625
Bo9g027520,106316626
Bo9g169080,106316628
Bo9g020400,106316629
Bo1g099960,106316631
Bo9g015190,106316632
Bo9g051000,106316636
Bo9g154380,106316637
Bo9g009680,106316638
Bo9g023950,106316641
Bo1g126020,106316642
Bo9g058780,106316643
Bo9g027570,106316644
Bo9g172150,106316645
Bo9g181390,106316647
Bo9g165680,106316648
Bo9g161480,106316649
Bo9g178850,106316651
Bo9g028710,106316652
Bo9g152610,106316654
Bo9g175850,106316655
Bo9g090860,106316656
Bo9g120600,106316657
Bo9g180060,106316658
Bo9g174930,106316661
Bo9g165370,106316663
Bo9g043810,106316664
Bo9g043980,106316665
Bo9g020340,106316666
Bo9g036800,106316667
Bo9g022420,106316668
Bo9g011450,106316669
Bo9g014920,106316670
Bo9g160240,106316671
Bo9g101180,106316672
Bo9g096970,106316673
Bo1g126040,106316674
Bo9g011180,106316675
Bo9g052130,106316676
Bo9g026020,106316678
Bo9g171980,106316679
Bo9g106060,106316680
Bo9g177100,106316682
Bo9g014650,106316683
Bo9g157490,106316684
Bo9g149980,106316685
Bo9g152100,106316686
Bo9g090800,106316687
Bo9g071480,106316688
Bo1g126030,106316689
Bo9g011170,106316690
Bo9g004030,106316693
Bo9g176580,106316694
Bo9g175670,106316695
Bo9g032200,106316697
Bo9g040870,106316698
Bo1g113550,106316700
Bo9g014270,106316706
Bo9g020420,106316707
Bo2g132070,106316709
Bo9g068150,106316710
Bo9g059150,106316714
Bo9g105990,106316717
Bo9g139370,106316718
Bo9g126060,106316722
Bo9g120790,106316723
Bo9g009310,106316724
Bo9g176560,106316725
Bo9g166360,106316726
Bo9g174620,106316728
Bo1g053220,106316729
Bo9g070360,106316730
Bo9g071530,106316731
Bo9g014830,106316732
Bo1g126270,106316733
Bo9g174030,106316734
Bo9g055890,106316735
Bo9g008780,106316736
Bo9g181980,106316738
Bo9g121050,106316741
Bo1g111260,106316742
Bo9g144820,106316744
Bo9g069910,106316745
Bo9g032430,106316747
Bo9g021730,106316749
Bo9g004400,106316750
Bo9g078450,106316751
Bo9g181940,106316753
Bo9g175590,106316754
Bo9g157560,106316755
Bo9g153860,106316756
Bo9g058200,106316759
Bo9g066880,106316760
Bo9g088230,106316762
Bo1g144370,106316763
Bo9g017680,106316769
Bo9g008810,106316771
Bo9g007990,106316772
Bo9g044010,106316773
Bo9g030830,106316775
Bo9g017470,106316776
Bo1g007280,106316777
Bo9g030710,106316779
Bo9g161440,106316782
Bo4g186880,106316783
Bo9g030720,106316786
Bo9g130940,106316788
Bo9g018940,106316789
Bo9g058770,106316790
Bo9g111020,106316791
Bo9g020190,106316792
Bo9g143650,106316795
Bo9g031010,106316796
Bo9g003690,106316798
Bo1g016650,106316799
Bo9g022490,106316803
Bo9g115060,106316804
Bo9g169750,106316805
Bo9g176760,106316806
Bo9g022620,106316807
Bo1g128530,106316808
Bo9g171260,106316810
Bo9g022610,106316812
Bo9g163920,106316813
Bo9g166380,106316815
Bo9g076090,106316816
Bo1g128560,106316818
Bo9g177470,106316819
Bo9g014380,106316820
Bo9g061200,106316823
Bo9g014900,106316824
Bo9g173830,106316826
Bo1g086070,106316828
Bo1g128550,106316829
Bo9g133530,106316835
Bo9g163730,106316836
Bo9g007770,106316837
Bo9g166800,106316839
Bo9g186070,106316841
Bo9g008340,106316842
Bo9g070140,106316843
Bo9g097190,106316844
Bo9g150370,106316846
Bo9g046660,106316847
Bo9g028410,106316848
Bo9g023830,106316850
Bo9g120460,106316851
Bo9g059560,106316852
Bo9g069460,106316853
Bo1g128580,106316854
Bo9g084470,106316855
Bo9g011430,106316856
Bo9g159820,106316857
Bo9g075840,106316858
Bo9g037320,106316859
Bo9g028230,106316860
Bo9g028330,106316861
Bo9g062850,106316862
Bo9g079600,106316863
Bo9g055830,106316865
Bo9g030950,106316866
Bo9g009920,106316867
Bo9g171490,106316868
Bo9g009990,106316869
Bo9g140730,106316870
Bo1g128590,106316871
Bo9g174080,106316872
Bo9g097630,106316874
Bo9g184780,106316875
Bo9g009630,106316876
Bo9g148110,106316877
Bo9g066830,106316878
Bo9g058290,106316879
Bo9g169210,106316881
Bo9g148080,106316882
Bo9g030630,106316883
Bo9g008360,106316885
Bo9g094160,106316886
Bo9g037030,106316887
Bo1g050850,106316891
Bo9g059720,106316892
Bo9g006250,106316895
Bo9g120550,106316897
Bo9g008270,106316898
Bo9g168990,106316899
Bo9g172000,106316901
Bo9g149820,106316902
Bo9g032550,106316903
Bo9g002160,106316904
Bo9g044100,106316905
Bo1g050840,106316907
Bo9g033910,106316909
Bo9g009560,106316911
Bo9g036730,106316912
Bo9g103570,106316914
Bo1g016210,106316919
Bo9g093790,106316920
Bo9g072820,106316922
Bo9g127390,106316923
Bo9g008740,106316925
Bo9g147060,106316926
Bo9g176790,106316927
Bo9g018500,106316928
Bo1g005590,106316930
Bo9g003750,106316931
Bo9g078410,106316932
Bo9g032590,106316933
Bo9g171380,106316934
Bo9g174980,106316935
Bo9g001070,106316936
Bo9g135220,106316937
Bo9g171910,106316938
Bo1g129920,106316939
Bo9g151900,106316941
Bo9g023810,106316943
Bo9g078030,106316944
Bo9g175390,106316945
Bo9g040810,106316948
Bo1g102130,106316949
Bo9g171520,106316950
Bo9g152130,106316951
Bo9g155890,106316952
Bo9g120340,106316953
Bo9g126280,106316954
Bo9g120450,106316955
Bo9g159910,106316956
Bo9g156020,106316958
Bo9g156070,106316959
Bo9g123640,106316961
Bo9g166630,106316962
Bo9g009520,106316963
Bo9g154850,106316964
Bo9g184930,106316966
Bo9g032630,106316967
Bo9g059830,106316968
Bo9g008720,106316969
Bo9g008910,106316970
Bo9g153650,106316971
Bo1g130030,106316973
Bo9g027830,106316974
Bo9g026030,106316975
Bo9g029530,106316976
Bo9g165400,106316979
Bo9g135190,106316980
Bo9g038510,106316982
Bo1g130040,106316983
Bo9g148430,106316987
Bo9g005720,106316988
Bo9g171300,106316989
Bo9g124840,106316992
Bo9g032520,106316995
Bo9g124860,106316997
Bo1g131070,106316998
Bo9g076510,106316999
Bo9g171960,106317002
Bo9g097510,106317003
Bo9g026290,106317004
Bo9g022170,106317007
Bo9g170080,106317009
Bo1g131050,106317010
Bo9g161400,106317012
Bo9g020460,106317016
Bo9g058370,106317017
Bo9g092730,106317018
Bo9g029170,106317021
Bo9g086850,106317022
Bo9g169690,106317023
Bo3g153460,106317024
Bo1g102000,106317025
Bo1g112320,106317026
Bo9g033760,106317027
Bo9g165420,106317031
Bo9g021650,106317032
Bo9g010390,106317033
Bo1g131140,106317035
Bo9g016330,106317036
Bo9g048800,106317037
Bo9g139470,106317041
Bo9g058220,106317043
Bo9g014750,106317047
Bo9g160070,106317048
Bo9g026310,106317050
Bo1g131150,106317051
Bo9g093960,106317052
Bo9g018610,106317054
Bo9g181670,106317055
Bo9g165670,106317056
Bo9g075700,106317057
Bo9g183060,106317059
Bo9g183070,106317060
Bo9g183040,106317063
Bo9g069430,106317064
Bo9g024700,106317066
Bo9g163740,106317068
Bo9g009430,106317069
Bo9g004410,106317070
Bo9g035230,106317075
Bo1g114700,106317077
Bo9g008500,106317080
Bo9g084240,106317081
Bo9g092690,106317083
Bo9g130710,106317084
Bo9g073240,106317085
Bo9g179030,106317086
Bo9g176020,106317087
Bo1g048010,106317088
Bo9g175020,106317089
Bo9g060050,106317090
Bo9g151490,106317092
Bo9g117680,106317096
Bo9g136960,106317097
Bo1g094450,106317099
Bo9g028770,106317100
Bo9g165940,106317102
Bo9g066800,106317104
Bo9g043480,106317105
Bo1g133310,106317108
Bo9g029200,106317109
Bo9g175600,106317110
Bo9g112720,106317111
Bo9g172140,106317113
Bo9g014940,106317114
Bo9g050920,106317115
Bo9g133340,106317116
Bo9g035550,106317117
Bo9g111490,106317118
Bo9g093830,106317120
Bo9g073080,106317122
Bo1g051350,106317123
Bo9g143640,106317124
Bo9g097200,106317125
Bo9g024600,106317126
Bo9g083170,106317127
Bo9g147050,106317128
Bo9g064300,106317129
Bo9g097030,106317131
Bo9g007890,106317133
Bo9g151820,106317134
Bo9g143610,106317141
Bo9g056080,106317144
Bo9g009620,106317145
Bo9g126150,106317146
Bo9g123440,106317148
Bo9g065460,106317150
Bo1g048220,106317152
Bo9g040740,106317153
Bo9g152410,106317154
Bo9g143630,106317156
Bo9g001080,106317157
Bo9g175250,106317158
Bo9g161540,106317159
Bo9g161530,106317160
Bo9g069620,106317161
Bo1g134360,106317163
Bo9g027890,106317167
Bo9g028460,106317168
Bo9g011480,106317169
Bo9g175100,106317170
Bo9g163480,106317171
Bo1g134400,106317174
Bo9g018550,106317176
Bo9g181580,106317178
Bo9g048790,106317180
Bo9g043640,106317181
Bo9g161810,106317182
Bo9g011350,106317183
Bo9g133640,106317184
Bo9g148200,106317185
Bo9g175490,106317186
Bo9g163870,106317187
Bo9g062610,106317189
Bo9g058870,106317190
Bo1g092910,106317191
Bo9g004050,106317192
Bo9g175140,106317193
Bo9g122330,106317196
Bo9g044270,106317197
Bo9g008800,106317201
Bo9g175170,106317202
Bo9g160060,106317203
Bo9g014800,106317205
Bo9g069510,106317206
Bo9g097590,106317207
Bo9g003500,106317208
Bo9g183330,106317210
Bo9g183350,106317211
Bo9g183340,106317212
Bo9g183360,106317214
Bo1g011040,106317215
Bo9g009690,106317216
Bo9g076250,106317217
Bo9g140790,106317218
Bo9g013640,106317222
Bo9g032490,106317223
Bo9g033870,106317224
Bo9g175520,106317225
Bo1g134490,106317226
Bo9g027790,106317228
Bo9g009460,106317229
Bo9g065450,106317231
Bo9g166000,106317233
Bo9g151960,106317234
Bo9g087020,106317235
Bo1g134480,106317236
Bo9g078170,106317237
Bo9g085740,106317239
Bo9g043350,106317240
Bo9g135700,106317241
Bo9g005600,106317243
Bo9g010010,106317244
Bo1g039370,106317246
Bo9g175940,106317249
Bo9g171630,106317250
Bo9g079700,106317252
Bo9g181630,106317256
Bo1g039020,106317258
Bo9g043370,106317260
Bo9g135540,106317261
Bo9g009020,106317262
Bo9g169530,106317263
Bo9g045410,106317264
Bo9g008200,106317265
Bo9g008190,106317266
Bo9g025810,106317267
Bo1g099920,106317268
Bo9g149620,106317269
Bo9g011550,106317271
Bo9g055750,106317273
Bo9g013830,106317274
Bo9g148530,106317276
Bo9g137200,106317277
Bo9g076190,106317278
Bo9g024010,106317279
Bo1g134510,106317280
Bo9g086860,106317281
Bo9g010280,106317283
Bo9g101160,106317284
Bo9g007640,106317285
Bo9g165870,106317286
Bo9g177300,106317287
Bo9g128420,106317289
Bo9g007520,106317290
Bo9g126120,106317291
Bo9g154190,106317295
Bo9g010700,106317296
Bo1g134560,106317297
Bo9g014880,106317298
Bo9g164210,106317299
Bo9g009030,106317301
Bo9g005880,106317302
Bo9g018490,106317304
Bo9g137270,106317305
Bo9g007780,106317306
Bo9g076650,106317308
Bo1g134570,106317309
Bo9g154830,106317310
Bo9g008050,106317311
Bo9g152600,106317312
Bo9g019070,106317313
Bo9g160160,106317314
Bo9g008550,106317316
Bo9g186100,106317319
Bo1g134580,106317320
Bo9g078430,106317321
Bo9g007510,106317322
Bo9g184630,106317323
Bo9g006230,106317325
Bo9g028830,106317328
Bo9g072960,106317330
Bo1g134590,106317332
Bo9g066840,106317333
Bo9g004200,106317334
Bo9g085730,106317336
Bo9g085780,106317337
Bo9g021770,106317342
Bo9g119150,106317344
Bo9g170000,106317345
Bo9g022250,106317347
Bo9g163630,106317350
Bo9g008310,106317351
Bo9g038540,106317353
Bo9g154770,106317354
Bo9g122200,106317355
Bo9g173460,106317356
Bo9g074610,106317357
Bo9g070080,106317358
Bo9g176920,106317361
Bo9g111500,106317365
Bo9g032600,106317367
Bo1g134610,106317370
Bo9g017440,106317371
Bo9g023860,106317372
Bo9g174750,106317374
Bo9g006160,106317376
Bo9g156150,106317377
Bo1g134630,106317378
Bo9g156180,106317379
Bo9g181720,106317383
Bo9g028260,106317386
Bo9g090890,106317387
Bo1g134620,106317388
Bo9g028720,106317390
Bo9g122180,106317391
Bo9g006090,106317393
Bo9g086870,106317395
Bo9g033920,106317396
Bo9g165710,106317397
Bo1g134660,106317400
Bo9g183120,106317403
Bo9g176950,106317404
Bo9g185040,106317405
Bo9g074410,106317409
Bo9g184800,106317410
Bo9g023970,106317411
Bo9g059810,106317412
Bo9g003590,106317413
Bo9g008390,106317414
Bo1g134680,106317417
Bo9g026240,106317418
Bo9g144790,106317419
Bo9g009340,106317420
Bo9g011080,106317421
Bo9g137190,106317422
Bo9g171280,106317424
Bo9g163930,106317425
Bo9g043780,106317429
Bo9g077830,106317431
Bo9g021630,106317432
Bo9g118770,106317434
Bo9g009250,106317437
Bo9g135610,106317438
Bo9g076600,106317439
Bo9g183100,106317440
Bo9g142570,106317441
Bo9g148540,106317443
Bo9g076020,106317447
Bo9g147020,106317448
Bo9g178930,106317450
Bo9g042310,106317451
Bo9g176590,106317455
Bo9g088370,106317457
Bo9g100040,106317459
Bo9g013650,106317460
Bo9g024630,106317461
Bo9g154120,106317462
Bo9g059180,106317463
Bo9g017490,106317466
Bo9g171230,106317467
Bo9g033800,106317468
Bo1g134770,106317470
Bo9g088220,106317472
Bo9g005530,106317474
Bo9g142480,106317475
Bo9g091170,106317476
Bo9g014350,106317478
Bo9g008060,106317479
Bo9g073220,106317480
Bo1g002730,106317481
Bo9g058810,106317482
Bo9g166610,106317484
Bo9g174450,106317487
Bo9g166320,106317489
Bo9g124850,106317490
Bo1g134920,106317491
Bo9g133150,106317492
Bo9g065580,106317493
Bo9g030590,106317494
Bo9g028390,106317500
Bo9g013970,106317502
Bo9g059700,106317503
Bo9g018020,106317504
Bo9g018030,106317505
Bo9g073190,106317507
Bo9g161550,106317509
Bo1g002210,106317510
Bo9g055800,106317511
Bo9g126070,106317512
Bo9g027500,106317513
Bo9g022600,106317515
Bo9g163850,106317516
Bo9g181370,106317517
Bo9g011010,106317519
Bo1g002220,106317520
Bo9g048830,106317522
Bo9g048820,106317523
Bo9g048850,106317524
Bo9g159900,106317525
Bo9g017920,106317527
Bo1g134940,106317528
Bo9g043560,106317530
Bo9g010830,106317532
Bo9g101170,106317533
Bo9g119170,106317535
Bo9g010560,106317536
Bo9g175210,106317537
Bo9g183560,106317538
Bo9g183570,106317539
Bo1g005880,106317540
Bo1g021530,106317541
Bo9g175190,106317542
Bo9g010630,106317543
Bo9g036710,106317548
Bo1g135020,106317551
Bo9g022400,106317552
Bo9g104840,106317553
Bo9g075770,106317555
Bo9g059710,106317557
Bo9g024370,106317558
Bo9g176080,106317559
Bo9g171530,106317561
Bo9g165990,106317562
Bo9g173660,106317567
Bo9g102270,106317568
Bo1g135030,106317569
Bo9g076520,106317571
Bo9g062780,106317573
Bo9g181500,106317575
Bo9g181440,106317578
Bo9g058590,106317579
Bo1g135050,106317580
Bo9g078350,106317582
Bo9g036980,106317584
Bo9g141170,106317586
Bo9g005540,106317587
Bo9g008750,106317588
Bo9g140670,106317590
Bo1g005780,106317591
Bo9g108730,106317594
Bo9g078110,106317595
Bo9g070070,106317597
Bo9g138280,106317600
Bo9g163250,106317601
Bo1g118930,106317602
Bo9g163240,106317603
Bo9g163260,106317604
Bo9g057190,106317606
Bo9g077970,106317610
Bo9g151790,106317612
Bo9g005760,106317613
Bo1g056900,106317615
Bo9g069320,106317616
Bo9g068240,106317617
Bo9g068260,106317618
Bo9g069300,106317619
Bo9g069310,106317620
Bo9g069330,106317621
Bo9g069290,106317622
Bo1g138260,106317623
Bo9g157450,106317626
Bo9g055820,106317628
Bo9g175090,106317629
Bo9g075900,106317632
Bo9g075910,106317633
Bo9g075920,106317635
Bo9g007600,106317637
Bo9g111520,106317642
Bo9g043610,106317646
Bo9g088620,106317647
Bo9g043530,106317648
Bo9g006100,106317650
Bo9g184960,106317651
Bo9g074420,106317654
Bo9g166240,106317655
Bo9g003520,106317657
Bo9g002140,106317658
Bo9g011140,106317662
Bo9g151870,106317665
Bo9g028010,106317666
Bo9g084440,106317667
Bo9g169970,106317670
Bo9g018220,106317671
Bo9g018280,106317672
Bo9g018290,106317674
Bo9g018250,106317675
Bo3g101060,106317676
Bo9g018300,106317677
Bo9g018270,106317679
Bo1g138290,106317683
Bo9g176830,106317689
Bo9g017430,106317690
Bo9g142470,106317694
Bo1g138400,106317695
Bo9g142430,106317696
Bo9g014200,106317702
Bo9g014190,106317703
Bo9g061240,106317711
Bo9g061260,106317712
Bo9g061310,106317713
Bo9g061280,106317714
Bo9g166390,106317717
Bo9g059660,106317718
Bo9g005770,106317719
Bo9g014180,106317721
Bo9g028050,106317726
Bo1g138490,106317727
Bo9g068090,106317729
Bo9g141190,106317732
Bo9g036880,106317739
Bo9g174650,106317741
Bo9g174660,106317742
Bo1g138500,106317743
Bo9g174640,106317744
Bo9g014170,106317746
Bo9g166330,106317747
Bo9g183440,106317750
Bo9g063000,106317751
Bo9g003890,106317752
Bo1g129880,106317753
Bo9g085830,106317756
Bo9g148170,106317757
Bo9g005790,106317758
Bo9g005780,106317759
Bo9g005830,106317760
Bo1g138580,106317761
Bo9g164120,106317763
Bo9g164130,106317764
Bo9g007660,106317766
Bo9g024110,106317767
Bo9g171660,106317768
Bo9g171680,106317769
Bo9g171690,106317770
Bo1g138570,106317771
Bo9g171670,106317772
Bo9g149950,106317774
Bo9g149920,106317775
Bo2g023510,106317776
Bo9g177580,106317781
Bo1g138560,106317782
Bo9g177570,106317783
Bo9g177550,106317784
Bo9g177590,106317785
Bo9g177560,106317786
Bo9g008370,106317789
Bo9g175550,106317794
Bo9g135000,106317798
Bo9g134970,106317799
Bo9g134980,106317800
Bo9g134990,106317801
Bo9g135010,106317802
Bo1g138590,106317804
Bo9g018010,106317808
Bo9g018000,106317810
Bo9g017990,106317811
Bo9g111330,106317813
Bo1g138610,106317814
Bo9g022110,106317815
Bo9g174510,106317817
Bo9g052020,106317818
Bo9g002340,106317821
Bo1g138620,106317823
Bo9g162950,106317825
Bo9g162980,106317826
Bo9g162960,106317827
Bo9g162970,106317828
Bo1g144690,106317829
Bo9g162990,106317830
Bo9g017610,106317832
Bo1g138630,106317833
Bo9g017600,106317834
Bo9g169130,106317836
Bo9g169140,106317837
Bo9g169160,106317840
Bo9g169150,106317841
Bo9g120970,106317842
Bo9g120980,106317843
Bo9g113880,106317845
Bo9g002320,106317846
Bo9g161850,106317847
Bo1g138640,106317848
Bo9g161840,106317849
Bo9g024480,106317850
Bo9g161680,106317851
Bo9g161690,106317852
Bo9g008960,106317853
Bo9g150160,106317854
Bo9g177050,106317855
Bo9g177030,106317856
Bo9g177040,106317857
Bo1g138650,106317859
Bo9g175580,106317860
Bo9g181380,106317861
Bo9g076170,106317862
Bo9g152560,106317864
Bo9g152580,106317865
Bo9g152570,106317866
Bo9g028130,106317868
Bo9g028160,106317869
Bo9g028140,106317870
Bo9g069740,106317871
Bo9g069730,106317872
Bo9g069700,106317873
Bo9g069720,106317874
Bo9g151600,106317876
Bo9g037270,106317877
Bo1g138720,106317878
Bo9g037240,106317879
Bo9g037280,106317880
Bo9g037250,106317881
Bo9g018900,106317883
Bo9g018910,106317885
Bo9g076530,106317886
Bo9g163270,106317887
Bo9g163290,106317888
Bo9g134730,106317889
Bo9g134740,106317890
Bo9g177650,106317891
Bo9g177640,106317892
Bo9g149870,106317893
Bo1g138760,106317894
Bo9g149880,106317895
Bo9g149860,106317896
Bo9g077680,106317898
Bo9g077670,106317899
Bo9g005970,106317900
Bo9g005960,106317901
Bo1g138780,106317902
Bo9g005950,106317904
Bo01031s040,106317905
Bo9g010160,106317906
Bo9g010170,106317907
Bo9g010190,106317908
Bo9g010200,106317909
Bo9g109780,106317910
Bo1g128400,106317911
Bo1g138800,106317912
Bo9g001030,106317914
Bo9g001040,106317915
Bo9g010450,106317917
Bo9g010460,106317918
Bo9g010480,106317919
Bo9g010470,106317920
Bo9g173490,106317921
Bo1g138770,106317922
Bo9g173510,106317923
Bo9g173520,106317924
Bo9g161730,106317925
Bo9g161720,106317926
Bo9g161700,106317927
Bo9g161750,106317928
Bo9g161740,106317929
Bo1g138750,106317930
Bo9g161710,106317931
Bo9g014040,106317932
Bo9g174310,106317935
Bo9g174300,106317936
Bo9g064280,106317939
Bo1g138740,106317940
Bo9g163430,106317941
Bo9g163400,106317942
Bo9g163440,106317944
Bo9g163450,106317945
Bo9g169320,106317947
Bo9g169330,106317949
Bo9g169310,106317950
Bo9g169340,106317951
Bo9g035360,106317952
Bo1g019360,106317954
Bo9g035280,106317955
Bo9g169580,106317956
Bo9g169570,106317957
Bo9g151530,106317959
Bo9g151540,106317960
Bo9g018320,106317961
Bo9g152510,106317962
Bo9g152520,106317964
Bo9g152540,106317965
Bo9g152550,106317966
Bo9g153800,106317967
Bo9g153790,106317969
Bo9g030740,106317970
Bo9g030760,106317972
Bo9g030750,106317973
Bo9g030770,106317974
Bo9g123550,106317977
Bo9g123610,106317979
Bo1g028510,106317982
Bo9g149760,106317984
Bo9g149770,106317985
Bo9g149780,106317986
Bo9g152630,106317987
Bo9g022450,106317988
Bo9g003970,106317989
Bo9g169300,106317990
Bo9g169290,106317991
Bo1g110190,106317992
Bo9g076560,106317999
Bo1g011350,106318000
Bo1g138960,106318001
Bo9g076570,106318005
Bo9g181470,106318006
Bo9g181460,106318007
Bo9g003570,106318008
Bo9g003560,106318009
Bo9g111140,106318010
Bo9g111130,106318012
Bo9g183250,106318013
Bo9g183240,106318014
Bo9g183270,106318015
Bo3g002130,106318016
Bo9g154700,106318017
Bo9g154710,106318018
Bo9g002280,106318020
Bo9g002290,106318021
Bo9g113780,106318022
Bo9g112770,106318023
Bo9g112780,106318024
Bo9g017960,106318027
Bo9g017950,106318029
Bo9g017970,106318030
Bo9g058270,106318031
Bo9g174860,106318032
Bo9g174850,106318033
Bo9g174820,106318034
Bo9g174830,106318035
Bo9g174840,106318036
Bo9g043880,106318037
Bo9g043860,106318038
Bo9g043910,106318040
Bo9g043900,106318041
Bo9g025920,106318042
Bo9g025930,106318043
Bo9g025940,106318044
Bo9g152200,106318045
Bo9g152190,106318046
Bo1g006610,106318047
Bo9g152220,106318048
Bo9g152210,106318049
Bo9g007590,106318050
Bo9g178880,106318051
Bo9g181770,106318052
Bo9g181780,106318053
Bo9g123350,106318055
Bo9g123390,106318056
Bo9g181270,106318059
Bo9g021540,106318060
Bo1g006800,106318061
Bo9g021580,106318063
