Supplementary Table 2: Kale vs TO1000 DEGs,,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,TO1000_1,TO1000_2,TO1000_3,Kale_Mean,TO1000_Mean,KvT_log2FC,KvT_padj
Bo7g022850,28.41418803,15.44100498,15.34230004,35.65867555,43.38805041,46.10055898,41.71576165,19.73249768,-1.051491225,0.042321264
Bo7g022980,41.12579846,82.03033894,260.8191007,307.0124993,629.8748008,563.7208703,500.2027234,127.991746,-1.971171827,0.032306821
Bo7g022990,22.43225371,13.51087935,62.64772517,97.40906492,167.567643,153.6685299,139.5484126,32.86361941,-2.125638422,5.12E-06
Bo7g023000,2.990967161,5.790376866,33.24165009,21.74309485,52.36488842,53.37959461,42.49585929,14.00766471,-1.667526634,0.045280345
Bo7g023010,5.981934322,3.860251244,19.17787505,20.00364726,33.66314256,38.01274161,30.55984381,9.673353539,-1.72102217,0.031599685
Bo7g023040,18.69354476,26.0566959,76.71150021,80.01458904,124.1795925,127.7875144,110.6605653,40.48724695,-1.487169614,0.003002102
Bo7g023060,20.93677013,17.3711306,48.58395013,75.66597007,86.77610082,76.83426496,79.75877862,28.96395029,-1.504239004,0.000372835
Bo7g023070,2.990967161,6.755439677,11.50672503,85.23293181,293.991445,255.5750287,211.5998018,7.08437729,-4.953908703,1.17E-10
Bo7g023090,11.96386864,15.44100498,107.3961003,166.9869684,294.7395148,294.3965521,252.0410118,44.93365797,-2.498820533,0.02609864
Bo7g023100,0.74774179,0.965062811,11.50672503,55.66232281,135.4006401,110.8030979,100.6220203,4.406509877,-4.592769035,0.000377698
Bo7g024130,0,0,1.278525003,14.7853045,18.70174587,15.36685299,16.28463445,0.426175001,-5.546655058,0.000295947
Bo7g024160,18.69354476,11.58075373,10.22820003,44.35591349,37.40349173,22.64588862,34.80176461,13.50083284,-1.335478265,0.025963369
Bo7g024180,319.2857444,244.1608912,268.4902507,126.1099501,136.1487099,133.4489865,131.9025488,277.3122954,1.074247223,1.60E-06
Bo7g026540,0.74774179,0.965062811,0,123.5007787,78.54733264,60.65863024,87.56891387,0.570934867,-7.113324829,1.44E-09
Bo7g026620,0,8.685565299,3.83557501,33.91922796,38.15156157,37.20395988,36.42491647,4.173713437,-3.184032347,0.000104883
Bo7g027890,18.69354476,13.51087935,21.73492506,331.3647655,296.9837243,287.9262982,305.4249293,17.97978306,-4.100884078,1.66E-48
Bo7g029050,14.20709401,12.54581654,10.22820003,46.96508487,42.63998057,26.6897973,38.76495425,12.32703686,-1.633644563,0.002277071
Bo7g029100,0,0.965062811,0,4.34861897,13.46525702,12.13172605,9.981867347,0.321687604,-4.842347234,0.011149978
Bo7g029110,86.73804767,63.69414553,77.99002521,41.74674211,9.72490785,27.49857904,26.32340967,76.14073947,1.545191708,0.000840991
Bo7g029120,0,0,0,8.697237939,3.740349173,6.470253892,6.302613668,0,-5.134517561,0.018780047
Bo7g029140,935.4249796,852.1504621,1122.544953,330.4950417,334.3872161,296.0141155,320.2987911,970.0401316,1.597044726,2.24E-20
Bo7g030250,0,0,3.83557501,12.17613312,19.4498157,15.36685299,15.66426727,1.278525003,-3.93115374,0.002011944
Bo7g030400,77.01740439,65.62427115,71.59740019,26.09171382,36.6554219,26.6897973,29.81231101,71.41302524,1.257397254,0.000307475
Bo7g030490,1.49548358,0,0,27.83116141,16.45753636,15.36685299,19.88518359,0.498494527,-5.024293932,0.000638997
Bo7g030590,240.7728565,110.0171605,140.6377504,59.14121799,103.2336372,77.6430467,80.00596729,163.8092558,1.03779152,0.003658645
Bo7g030630,21.68451192,35.70732401,56.25510015,0.869723794,8.228768181,4.852690419,4.650394131,37.88231203,2.988880274,0.000104883
Bo7g030710,3.738708951,3.860251244,5.114100014,0,0,0,0,4.237686736,4.828295749,0.04031695
Bo7g030760,0,0,0,1.739447588,9.72490785,9.705380838,7.056578759,0,-5.304055775,0.014252284
Bo7g030950,14.9548358,5.790376866,5.114100014,0,0,0.808781736,0.269593912,8.619770895,4.938047243,0.002291959
Bo7g031050,4.486450741,1.930125622,0,9.566961733,14.21332686,17.7931982,13.85782893,2.138858788,-2.55674553,0.021278387
Bo7g031080,180.9535132,162.1305523,149.5874254,48.70453246,60.5936566,57.42350329,55.57389745,164.2238303,1.56494267,2.02E-10
Bo7g031240,0,0,0,6.088066558,4.488419008,4.852690419,5.143058661,0,-4.842891437,0.039585135
Bo7g031260,64.30579396,56.93870585,60.09067516,1.739447588,0.748069835,0,0.829172474,60.44505832,6.227148609,3.53E-10
Bo7g031380,37.38708951,33.77719839,34.52017509,0,0,0,0,35.22815433,7.891300447,3.97E-08
Bo7g031400,16.45031938,24.12657028,19.17787505,59.14121799,45.63225991,38.82152335,47.86500042,19.9182549,-1.26899585,0.008722922
Bo7g031460,0,0,5.114100014,21.74309485,25.43437438,20.21954341,22.46567088,1.704700005,-4.006956181,0.000487781
Bo7g031750,16.45031938,12.54581654,16.62082504,0,0,0,0,15.20565366,6.67711125,1.18E-05
Bo7g031870,51.59418353,25.09163309,43.46985012,0,0,0.808781736,0.269593912,40.05188891,7.117375176,2.78E-07
Bo7g032890,5.981934322,4.825314055,3.83557501,0,0,0,0,4.880941129,5.0453217,0.035393283
Bo7g033040,0,0,0,80.88431284,72.56277396,67.12888413,73.52532364,0,-8.681189152,1.35E-10
Bo7g033050,269.1870445,394.7106897,308.1245258,685.3423496,757.0466726,777.2392487,739.8760903,324.00742,-1.192802559,2.65E-09
Bo7g033090,0,0,0,30.44033279,33.66314256,30.73370599,31.61239378,0,-7.464444572,9.59E-08
Bo7g033180,5.234192532,3.860251244,1.278525003,32.17978038,20.19788553,16.17563473,22.85110021,3.45765626,-2.642561267,0.001819515
Bo7g034290,14.9548358,10.61569092,6.392625017,0.869723794,0,0,0.289907931,10.65438391,5.227933875,0.00112357
Bo7g034310,0,0.965062811,0,51.31370384,72.56277396,54.99715808,59.62454529,0.321687604,-7.418661853,1.10E-07
Bo7g035390,26.91870445,32.81213557,24.29197507,2.609171382,2.244209504,0.808781736,1.887387541,28.00760503,3.898010751,5.23E-06
Bo7g035400,34.39612235,32.81213557,31.96312509,112.1943694,92.01258966,91.39233622,98.53309843,33.05712767,-1.571294468,1.17E-05
Bo7g037640,9.720643273,14.47594217,7.671150021,0,0.748069835,0.808781736,0.518950524,10.62257849,4.322742339,0.009632408
Bo7g038940,24.67547908,14.47594217,14.06377504,1.739447588,2.244209504,4.852690419,2.94544917,17.73839876,2.602297819,0.002754613
Bo7g039000,121.8819118,119.6677886,84.38265023,245.2621099,227.4132297,206.2393428,226.3048941,108.6441169,-1.047474732,3.38E-05
Bo7g039050,34.39612235,28.95188433,77.99002521,6.088066558,10.47297768,8.087817365,8.216287202,47.1126773,2.495245312,3.87E-05
Bo7g040290,249.7457579,289.5188433,268.4902507,80.01458904,75.5550533,83.30451886,79.6247204,269.2516173,1.757361617,3.36E-13
Bo7g040360,294.6102653,230.6500118,290.2251758,550.5351616,724.8796698,652.6868613,642.7005642,271.8284843,-1.242155947,4.41E-11
Bo7g040370,118.8909446,73.34477364,80.54707522,29.57060899,31.41893305,30.73370599,30.57441601,90.92759783,1.579933345,1.49E-05
Bo7g040410,16.45031938,31.84707276,42.19132511,75.66597007,63.58593594,79.26061017,72.8375054,30.16290575,-1.301940047,0.005487547
Bo7g040460,6.729676112,2.895188433,8.949675024,71.3173511,42.63998057,28.30736078,47.42156415,6.19151319,-2.960830774,3.72E-06
Bo7g040470,0.74774179,1.930125622,5.114100014,20.00364726,18.70174587,12.13172605,16.94570639,2.597322475,-2.834650068,0.006792179
Bo7g040530,183.9444804,209.41863,164.9297254,51.31370384,43.38805041,45.29177724,46.6645105,186.0976119,2.000069168,1.99E-14
Bo7g040560,640.8147142,502.7977245,496.0677013,228.7373578,243.8707661,261.2365009,244.6148749,546.5600467,1.161989863,1.72E-08
Bo7g040710,14.9548358,7.720502488,8.949675024,23.48254244,55.35716776,34.77761467,37.87244162,10.54167111,-1.819065984,0.001768842
Bo7g040720,182.4489968,192.0474994,180.2720255,84.36320801,89.76838016,100.2889353,91.47350783,184.9228406,1.015341898,3.11E-05
Bo7g040790,11.21612685,9.65062811,8.949675024,0,0.748069835,0,0.249356612,9.938809996,5.106543761,0.006077028
Bo7g040980,11.96386864,14.47594217,8.949675024,38.26784693,39.64770124,39.63030509,39.18195109,11.79649528,-1.714598301,0.000487892
Bo7g040990,154.7825506,176.6064944,207.1210506,0.869723794,1.496139669,4.043908682,2.136590715,179.5033652,6.380535616,8.46E-27
Bo7g041000,35.14386414,31.84707276,24.29197507,86.97237939,151.1101066,109.1855344,115.7560068,30.42763732,-1.912462691,3.58E-08
Bo7g041040,9.720643273,7.720502488,5.114100014,56.53204661,47.87646942,51.76203113,52.05684905,7.518415258,-2.74104134,1.72E-08
Bo7g041050,580.995371,454.544584,497.3462263,198.297025,220.6806012,217.5622871,212.1799711,510.9620604,1.26882122,1.56E-09
Bo7g041090,0,0,0,4.34861897,9.72490785,11.32294431,8.465490377,0,-5.566493676,0.001527643
Bo7g041160,0,0.965062811,0,5.218342764,6.732628512,7.279035628,6.410002301,0.321687604,-4.201109824,0.03970325
Bo7g041300,0,0,0,10.43668553,7.480698346,6.470253892,8.129212588,0,-5.502390638,0.001638416
Bo7g041310,2.990967161,0.965062811,1.278525003,42.6164659,19.4498157,21.02832515,27.69820225,1.744851658,-3.88816185,6.85E-06
Bo7g042320,50.09869994,49.21820336,56.25510015,0,0,0,0,51.85733449,8.445932889,1.00E-09
Bo7g042340,13.45935222,25.09163309,26.84902507,0,0,1.617563473,0.539187824,21.80000346,5.331409666,0.00018601
Bo7g043460,23.1799955,15.44100498,19.17787505,0,0,0,0,19.26629184,7.022259515,8.40E-06
Bo7g043480,43.36902383,39.56757525,49.86247513,0.869723794,4.488419008,10.51416257,5.290768459,44.26635807,3.051501352,9.13E-06
Bo7g043570,2.990967161,6.755439677,5.114100014,13.9155807,22.44209504,15.36685299,17.24150958,4.953502284,-1.832727581,0.020280615
Bo7g043610,16.45031938,8.685565299,15.34230004,27.83116141,31.41893305,30.73370599,29.99460015,13.49272824,-1.149957965,0.035018383
Bo7g043730,34.39612235,29.91694714,25.57050007,0.869723794,0.748069835,0,0.539264543,29.96118985,5.805968738,1.29E-05
Bo7g043740,58.32385964,35.70732401,24.29197507,0,1.496139669,0.808781736,0.768307135,39.4410529,5.636298314,3.83E-07
Bo7g044810,11.96386864,22.19644465,15.34230004,53.05315143,50.86874875,38.01274161,47.31154727,16.50087111,-1.529451974,0.001352919
Bo7g044830,0,0,2.557050007,3.478895176,15.70946653,11.32294431,10.17043534,0.852350002,-3.908469575,0.013230812
Bo7g044840,5.981934322,2.895188433,7.671150021,0,0,0,0,5.516090925,5.20934438,0.023561411
Bo7g044870,0,0,2.557050007,13.04585691,12.71718719,11.32294431,12.36199614,0.852350002,-4.194289742,0.005446794
Bo7g044900,54781.05904,74130.33477,82096.64752,21575.23816,22696.43878,26667.9602,23646.54571,70336.01377,1.572627824,0.000437933
Bo7g044980,98.70191631,102.296658,70.31887519,31.31005658,34.41121239,20.21954341,28.64693746,90.43914982,1.663846789,8.97E-06
Bo7g045100,16.45031938,26.0566959,10.22820003,0,0,0.808781736,0.269593912,17.5784051,5.932314127,0.000271971
Bo7g045110,26.17096266,24.12657028,48.58395013,0.869723794,0,0.808781736,0.559501843,32.96049435,5.920158775,8.26E-06
Bo7g045200,11.21612685,11.58075373,16.62082504,2.609171382,5.236488842,0,2.615220075,13.13923521,2.302559213,0.03970325
Bo7g045210,0,0,0,16.52475208,9.72490785,7.279035628,11.17623185,0,-5.960274244,0.000258546
Bo7g045230,255.7276923,305.9249111,198.1713755,80.01458904,84.53189131,95.4362449,86.66090842,253.2746596,1.550098825,8.84E-09
Bo7g045240,531.6444128,1082.800474,753.051227,320.0583562,306.7086322,299.2492425,308.672077,789.1653713,1.353510057,6.20E-07
Bo7g045250,52.34192532,51.14832898,43.46985012,18.26419967,27.67858388,24.26345209,23.40207855,48.98670147,1.066349159,0.016662961
Bo7g045290,21.68451192,13.51087935,16.62082504,0,0,0,0,17.27207211,6.866614273,1.18E-05
Bo7g045300,29.16192982,49.21820336,56.25510015,20.00364726,17.95367603,17.7931982,18.58350716,44.87841111,1.257954783,0.012743023
Bo7g045590,169.7373864,147.6546101,102.2820003,17.39447588,27.67858388,35.5863964,26.88648539,139.8913322,2.381488385,2.44E-11
Bo7g045750,2.990967161,1.930125622,1.278525003,10.43668553,11.96911735,21.83710688,14.74763659,2.066539262,-2.771689343,0.00789892
Bo7g045830,90.47675662,79.1351505,56.25510015,12.17613312,18.70174587,23.45467036,18.11084978,75.28900242,2.060438095,2.24E-07
Bo7g045840,8.225159692,9.65062811,5.114100014,38.26784693,48.62453925,40.43908682,42.44382434,7.663295939,-2.442238181,1.42E-05
Bo7g046930,45.6122492,57.90376866,49.86247513,399.2032214,380.019476,414.0962491,397.7729822,51.12616433,-2.963775768,2.41E-37
Bo7g047120,31.40515519,30.88200995,38.3557501,121.7613312,88.27224049,90.58355448,100.2057087,33.54763842,-1.587272167,4.88E-06
Bo7g048220,33.64838056,46.32301493,37.0772251,18.26419967,13.46525702,17.7931982,16.50755163,39.01620686,1.242945841,0.012748005
Bo7g048260,0,0,1.278525003,10.43668553,8.976838016,9.705380838,9.70630146,0.426175001,-4.797921418,0.010632554
Bo7g048310,825.5069364,689.0548471,562.5510015,1765.539302,2818.727137,2730.447142,2438.23786,692.3709283,-1.814158348,1.57E-16
Bo7g048350,3.738708951,0,3.83557501,286.1391282,265.5647913,300.0580242,283.9206479,2.52476132,-6.810409838,3.93E-31
Bo7g048450,219.0883445,130.2834795,194.3358005,86.97237939,73.31084379,86.5396458,82.27428966,181.2358748,1.142262562,5.22E-05
Bo7g048490,11.21612685,11.58075373,5.114100014,0,0,0.808781736,0.269593912,9.3036602,5.018741949,0.008873641
Bo7g048660,62.06256859,71.41464802,70.31887519,16.52475208,20.19788553,24.26345209,20.32869657,67.9320306,1.735965475,5.83E-05
Bo7g048710,17.94580297,14.47594217,11.50672503,76.53569387,66.57821528,87.34842754,76.8207789,14.64282339,-2.362502131,1.26E-08
Bo7g049730,12.71161043,8.685565299,17.89935005,48.70453246,62.08979627,83.30451886,64.69961586,13.09884193,-2.329385288,2.15E-06
Bo7g049740,30.6574134,15.44100498,17.89935005,41.74674211,50.12067892,49.33568592,47.06770232,21.33258947,-1.119511455,0.036373378
Bo7g049840,0,0,0,1.739447588,8.228768181,8.087817365,6.018677711,0,-5.074456514,0.02608748
Bo7g049920,121.8819118,126.4232282,112.5102003,53.05315143,57.60137727,59.04106676,56.56519849,120.2717801,1.089505938,0.000259882
Bo7g049990,136.8367476,112.9123489,97.16790026,192.2089585,272.2974198,250.7223383,238.4095722,115.6389989,-1.034979172,2.85E-05
Bo7g050180,8.225159692,10.61569092,15.34230004,75.66597007,65.08207561,62.27619371,67.67474646,11.39438355,-2.617217288,1.44E-09
Bo7g050230,43.36902383,42.46276368,34.52017509,0.869723794,2.992279339,4.043908682,2.635303938,40.11732087,3.913731038,1.51E-07
Bo7g050510,29.90967161,27.02175871,42.19132511,8.697237939,12.71718719,6.470253892,9.294893007,33.04091848,1.814330081,0.003687756
Bo7g050540,10.46838506,16.40606779,3.83557501,0,0,0,0,10.23667595,6.117535792,0.001151455
Bo7g050580,7.477417902,3.860251244,14.06377504,21.74309485,16.45753636,34.77761467,24.32608196,8.467148061,-1.563139001,0.041375974
Bo7g050630,130.8548133,94.57615548,145.7518504,21.74309485,12.71718719,13.74928952,16.06985719,123.7276064,2.951357434,3.80E-14
Bo7g052800,13.45935222,9.65062811,11.50672503,0,0,0,0,11.53890179,6.283706502,8.05E-05
Bo7g052820,0,0,0,30.44033279,24.68630454,25.07223383,26.73295705,0,-7.220753452,4.40E-07
Bo7g052830,14.9548358,13.51087935,15.34230004,37.39812314,34.41121239,29.92492425,33.91141993,14.60267173,-1.216575822,0.036351626
Bo7g052860,31.40515519,27.98682152,24.29197507,59.14121799,55.35716776,63.89375718,59.46404764,27.89465059,-1.079160755,0.008266352
Bo7g052910,91.9722402,101.3315952,80.54707522,0,0.748069835,0,0.249356612,91.28363686,8.304016812,6.90E-10
Bo7g052950,32.15289698,34.7422612,23.01345006,2.609171382,4.488419008,1.617563473,2.905051288,29.96953608,3.358920398,3.05E-05
Bo7g054130,17.94580297,25.09163309,29.40607508,53.92287522,47.12839958,63.08497544,54.71208342,24.14783704,-1.201622062,0.00770294
Bo7g054200,47.85547457,20.26631903,48.58395013,0.869723794,1.496139669,3.235126946,1.866996803,38.90191458,4.371339481,3.59E-08
Bo7g054490,34.39612235,26.0566959,38.3557501,1.739447588,0,0,0.579815863,32.93618945,5.927301797,1.07E-06
Bo7g054580,116.6477193,107.121972,132.9666004,37.39812314,41.89191074,42.86543203,40.71848864,118.9120972,1.541692056,8.99E-07
Bo7g054590,331.9973549,417.8721972,392.5071761,482.6967056,941.071852,890.4686919,771.4124165,380.7922427,-1.020413697,8.26E-05
Bo7g054600,99.4496581,112.9123489,113.7887253,60.88066558,48.62453925,40.43908682,49.98143055,108.7169108,1.120699146,0.000807436
Bo7g054650,249.7457579,160.2004266,154.7015254,30.44033279,38.15156157,35.5863964,34.72609692,188.2159033,2.442524787,6.12E-17
Bo7g054660,277.4122042,209.41863,241.6412257,5.218342764,10.47297768,7.279035628,7.656785359,242.8240199,4.97029967,1.01E-41
Bo7g054690,0,0,0,2.609171382,9.72490785,8.087817365,6.807298866,0,-5.252484817,0.011505842
Bo7g054770,2.243225371,0,0,67.83845593,67.32628512,75.21670149,70.12714751,0.74774179,-6.221524449,1.29E-10
Bo7g055800,0.74774179,0,0,94.79989354,98.74521817,123.7436057,105.7629058,0.249247263,-8.244496904,4.24E-10
Bo7g055870,4.486450741,1.930125622,3.83557501,61.75038937,45.63225991,54.99715808,54.12660245,3.417383791,-3.965130323,3.50E-10
Bo7g055910,0,0,0,12.17613312,5.984558677,4.852690419,7.671127404,0,-5.415283277,0.001568271
Bo7g055920,1.49548358,0.965062811,2.557050007,59.14121799,41.1438409,54.99715808,51.76073899,1.672532133,-5.019969113,4.53E-10
Bo7g055940,17.94580297,11.58075373,10.22820003,0,2.244209504,0.808781736,1.017663747,13.25158558,3.661232202,0.002885682
Bo7g055960,49.35095815,50.18326617,31.96312509,10.43668553,21.6940252,15.36685299,15.83252124,43.8324498,1.471013978,0.001373194
Bo7g056160,8.972901483,20.26631903,20.45640006,3.478895176,1.496139669,0.808781736,1.92793886,16.56520686,3.109954761,0.002230616
Bo7g056210,338.727031,250.9163309,336.2520759,3.478895176,5.236488842,8.896599101,5.87066104,308.6318126,5.7084239,1.22E-45
Bo7g056220,370.8799279,523.0640436,961.4508026,1834.247481,2122.274121,1999.308453,1985.276685,618.4649247,-1.683831724,0.003115138
Bo7g056250,70.28772828,83.96046456,51.14100014,143.504426,149.6139669,137.4928952,143.537096,68.46306433,-1.05724876,0.000340019
Bo7g056280,8.972901483,1.930125622,21.73492506,0,0,1.617563473,0.539187824,10.87931739,4.309761514,0.007306049
Bo7g056310,0,0,2.557050007,6.088066558,10.47297768,9.705380838,8.755475027,0.852350002,-3.634342558,0.04856975
Bo7g056390,14.9548358,9.65062811,8.949675024,1.739447588,0.748069835,0,0.829172474,11.18504631,3.793760868,0.00761336
Bo7g056410,68.04450291,114.8424745,94.61085026,0.869723794,2.992279339,0.808781736,1.55692829,92.49927589,5.84593021,1.29E-15
Bo7g057600,59.07160143,55.00858023,58.81215016,24.35226623,26.18244421,30.73370599,27.08947214,57.63077727,1.088288467,0.008063439
Bo7g057620,0,0,0,6.957790352,13.46525702,16.17563473,12.1995607,0,-6.092071676,0.000568999
Bo7g057660,92.71998199,65.62427115,79.26855021,9.566961733,20.19788553,23.45467036,17.73983921,79.20426778,2.152532449,1.51E-08
Bo7g057710,16.45031938,4.825314055,11.50672503,0.869723794,0.748069835,2.426345209,1.348046279,10.92745282,3.031546597,0.012961738
Bo7g057720,5.981934322,4.825314055,5.114100014,0,0,0,0,5.30711613,5.164221021,0.004761132
Bo7g057740,97.20643273,133.1786679,153.4230004,28.7008852,29.92279339,44.48299551,34.36889136,127.9360337,1.888659078,2.48E-08
Bo7g057760,3.738708951,2.895188433,2.557050007,30.44033279,20.94595537,27.49857904,26.29495573,3.06364913,-3.064594679,3.10E-05
Bo7g057770,116.6477193,95.54121829,86.93970023,20.00364726,26.18244421,29.92492425,25.37033857,99.70954593,1.977445882,9.21E-09
Bo7g057820,0,0,0,11.30640932,8.228768181,4.852690419,8.129289307,0,-5.501876654,0.00104313
Bo7g057870,83.7470805,60.79895709,52.41952514,0.869723794,4.488419008,2.426345209,2.594829337,65.65518758,4.631216516,1.08E-14
Bo7g058020,5.234192532,1.930125622,3.83557501,29.57060899,18.70174587,21.83710688,23.36982058,3.666631055,-2.640264302,0.000616221
